時間戳記,運行時間(s),角度(deg),ΔX(cm),ΔY(cm),ΔZ(cm),絕對X(cm),絕對Y(cm),絕對Z(cm),是否穩定,加速度X(g),加速度Y(g),加速度Z(g),陀螺儀X(deg/s),陀螺儀Y(deg/s),陀螺儀Z(deg/s)
2026-01-24 09:42:02.579,92.12,29.9,0.0,22.4,6.0,0.0,19.9,-34.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.180,92.14,21.6,0.0,16.6,3.2,0.0,14.7,-37.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.16,14.3,0.0,11.2,1.4,0.0,9.9,-38.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.18,8.0,0.0,6.2,0.4,0.0,5.6,-39.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.20,2.9,0.0,2.3,0.1,0.0,2.0,-39.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.22,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.24,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.26,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.28,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.30,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.32,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.34,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.36,0.0,0.0,0.0,0.0,0.0,0.0,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.38,1.0,0.0,0.8,0.0,0.0,0.7,-40.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.40,6.5,0.0,5.1,0.3,0.0,4.5,-39.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.42,12.6,0.0,9.8,1.1,0.0,8.7,-39.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.44,18.7,0.0,14.4,2.4,0.0,12.8,-37.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.46,24.5,0.0,18.7,4.0,0.0,16.6,-36.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.48,30.7,0.0,23.0,6.3,0.0,20.4,-34.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.50,38.0,0.0,27.7,9.5,0.0,24.6,-31.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.52,45.7,0.0,32.2,13.5,0.0,28.6,-27.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.54,53.5,0.0,36.2,18.2,0.0,32.2,-23.8,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.56,61.3,0.0,39.5,23.4,0.0,35.1,-19.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.58,68.0,0.0,41.7,28.1,0.0,37.1,-15.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.60,73.0,0.0,43.0,31.9,0.0,38.3,-11.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.181,92.62,77.2,0.0,43.9,35.1,0.0,39.0,-8.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,92.64,80.6,0.0,44.4,37.6,0.0,39.5,-6.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,92.66,83.3,0.0,44.7,39.8,0.0,39.7,-4.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,92.68,85.1,0.0,44.8,41.1,0.0,39.9,-3.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,92.70,86.4,0.0,44.9,42.2,0.0,39.9,-2.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,92.72,86.5,0.0,44.9,42.3,0.0,39.9,-2.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,92.74,86.5,0.0,44.9,42.3,0.0,39.9,-2.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,92.76,86.5,0.0,44.9,42.3,0.0,39.9,-2.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,92.78,86.4,0.0,44.9,42.2,0.0,39.9,-2.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,92.80,86.5,0.0,44.9,42.3,0.0,39.9,-2.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,92.82,87.1,0.0,44.9,42.7,0.0,39.9,-2.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,92.84,87.7,0.0,45.0,43.2,0.0,40.0,-1.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,92.86,88.3,0.0,45.0,43.6,0.0,40.0,-1.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,92.88,88.7,0.0,45.0,44.0,0.0,40.0,-0.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,92.90,89.1,0.0,45.0,44.3,0.0,40.0,-0.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,92.92,89.4,0.0,45.0,44.5,0.0,40.0,-0.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,92.94,89.4,0.0,45.0,44.5,0.0,40.0,-0.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,92.96,89.4,0.0,45.0,44.5,0.0,40.0,-0.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,92.98,89.0,0.0,45.0,44.2,0.0,40.0,-0.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,93.00,88.6,0.0,45.0,43.9,0.0,40.0,-1.0,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,93.02,88.1,0.0,45.0,43.5,0.0,40.0,-1.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,93.04,87.7,0.0,45.0,43.2,0.0,40.0,-1.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,93.06,87.0,0.0,44.9,42.6,0.0,39.9,-2.1,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,93.08,86.8,0.0,44.9,42.5,0.0,39.9,-2.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.587,93.10,86.5,0.0,44.9,42.3,0.0,39.9,-2.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.588,93.12,86.1,0.0,44.9,41.9,0.0,39.9,-2.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.981,93.14,85.8,0.0,44.9,41.7,0.0,39.9,-2.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.981,93.16,86.1,0.0,44.9,41.9,0.0,39.9,-2.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.981,93.18,86.2,0.0,44.9,42.0,0.0,39.9,-2.7,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.981,93.20,86.5,0.0,44.9,42.3,0.0,39.9,-2.4,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.981,93.22,86.4,0.0,44.9,42.2,0.0,39.9,-2.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.981,93.24,85.4,0.0,44.9,41.4,0.0,39.9,-3.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.981,93.26,83.6,0.0,44.7,40.0,0.0,39.8,-4.5,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.982,93.28,80.9,0.0,44.4,37.9,0.0,39.5,-6.3,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.982,93.30,77.2,0.0,43.9,35.1,0.0,39.0,-8.9,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.982,93.32,73.2,0.0,43.1,32.0,0.0,38.3,-11.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.982,93.34,68.6,0.0,41.9,28.5,0.0,37.2,-14.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.982,93.36,63.0,0.0,40.1,24.6,0.0,35.6,-18.2,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.982,93.38,57.4,0.0,37.9,20.7,0.0,33.7,-21.6,否,0.000,0.000,0.000,0.0,0.0,0.0
2026-01-24 09:42:03.982,93.40,51.3,0.0,35.1,16.9,0.0,31.2,-25.0,否,0.000,0.000,0.000,0.0,0.0,0.0
